,placekey,parent_placekey,location_name,street_address,city,region,postal_code,safegraph_brand_ids,brands,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,poi_cbg,visitor_home_cbgs,visitor_home_aggregation,visitor_daytime_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
711,22r-222@63s-xhz-649,,Cafe 1500 American Bistro,1500 N 6th St Ste 101,Harrisburg,PA,17102,,,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,480,220,"[14,20,10,15,15,19,23,17,14,16,15,23,11,8,15,17,9,16,25,15,16,10,16,12,18,24,24,11,16,16]",420430206001,"{""420430206001"":12,""420430203002"":10,""420430207002"":6,""420410116011"":5,""420410113021"":5,""420010309003"":5,""420710108012"":4,""420430224012"":4,""420430219031"":4,""420430207001"":4,""420430203001"":4,""420430212002"":4,""420430220003"":4,""420430233004"":4,""060710091101"":4,""420410115001"":4,""360470874011"":4,""420430211003"":4,""420430221002"":4,""482011000003"":4,""420430246005"":4,""490572003001"":4,""420410114004"":4,""420430205001"":4,""420430231001"":4,""420410104003"":4,""420430214004"":4,""420430225011"":4,""420430213001"":4,""420430209002"":4,""420990303021"":4,""420430217001"":4,""420430219012"":4,""420430216003"":4,""420430211002"":4,""421090707011"":4,""420430227021"":4,""230050037023"":4,""420430205003"":4,""421090701003"":4,""420410108005"":4,""420430227022"":4}","{""42043020300"":11,""42043020600"":11,""42043020700"":9,""42043022000"":7,""42043021100"":6,""42043020500"":6,""42043020900"":5,""42043021300"":5,""42043023800"":5,""42043021200"":4,""42043023900"":4,""42041011102"":4,""42043022800"":4,""42043022606"":4,""42099030302"":4,""42099030501"":4,""42043021400"":4,""42109070100"":4,""51540001000"":4,""42043024600"":4,""42043021901"":4,""42041011500"":4,""36005022102"":4,""42043024300"":4,""42001030900"":4,""42043022502"":4,""42087960500"":4,""42043022401"":4,""42041011302"":4,""42043021903"":4,""42043025300"":4,""42043022601"":4,""42043020100"":4,""42043022900"":4,""42041011400"":4,""42043021700"":4,""42043022702"":4,""42043020800"":4,""39155920500"":4}","{""420430203002"":10,""420430206001"":10,""391559205001"":7,""420430220004"":7,""420430213005"":6,""420430207002"":5,""420430211002"":4,""420430216003"":4,""420430218002"":4,""420430212001"":4,""420430245021"":4,""420430214004"":4,""420430219042"":4,""420430201001"":4,""420430209004"":4,""420430233004"":4,""420430205003"":4,""420430225011"":4,""420410113021"":4,""515400010001"":4,""420410111012"":4,""420430212002"":4,""420430205002"":4,""420410113043"":4,""420410118022"":4,""360050221023"":4,""360470874011"":4,""421090707011"":4,""420430224012"":4,""420990303012"":4,""420430204001"":4,""420430216002"":4,""420430229005"":4,""420410113042"":4,""420430229002"":4,""420430239004"":4,""420410119011"":4,""420430214003"":4,""420430217002"":4,""420430208001"":4,""420430233002"":4,""420990303021"":4,""420430205001"":4,""420990301003"":4,""420430219032"":4}","{""US"":195}",7028.0,63.0,"{""<5"":17,""5-10"":86,""11-20"":52,""21-60"":77,""61-120"":56,""121-240"":60,"">240"":132}","{""Sheetz"":3,""Sunoco"":2,""Wegmans Food Markets"":2,""McDonald's"":2,""Family Dollar Stores"":2,""Walmart"":2,""Dollar General"":2,""Starbucks"":2,""Best Western"":1,""Rutter's Farm Stores"":1,""The Home Depot"":1,""Turkey Hill"":1,""Crowne Plaza Hotels and Resorts"":1,""Dollar Tree"":1,""Fairfield Inn & Suites by Marriott"":1,""Planet Fitness"":1,""Giant Food Stores"":1,""KFC"":1,""Go! Retail Group"":1,""76"":1}","{""McDonald's"":36,""Sheetz"":28,""Walmart"":26,""Sunoco"":22,""Dollar Tree"":19,""Family Dollar Stores"":18,""Dollar General"":16,""Starbucks"":16,""Turkey Hill"":16,""Rite Aid"":16,""Dunkin'"":15,""Giant Food Stores"":15,""Burger King"":12,""Target"":12,""Subway"":12,""Wendy's"":11,""Go! Retail Group"":10,""Select Specialty Hospital"":10,""CVS"":10,""Chick-fil-A"":9}","[53,53,52,59,65,78,79,105,108,117,122,117,117,119,108,106,100,109,104,78,50,63,54,58]","{""Monday"":72,""Tuesday"":83,""Wednesday"":47,""Thursday"":64,""Friday"":87,""Saturday"":69,""Sunday"":58}","{""android"":135,""ios"":86}"
712,zzw-222@8gf-rw4-p7q,222-224@8gf-rw4-nwk,Gold's Gym,801 Fairview Rd,Asheville,NC,28803,SG_BRAND_1ff28a605439972fe65ea61ab6bbd087,Gold's Gym,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,794,241,"[28,35,29,31,21,9,42,46,40,31,24,21,13,27,21,33,24,28,23,19,19,39,22,29,22,32,9,26,26,25]",370210019002,"{""370210032043"":10,""370210030013"":9,""370210032011"":8,""370210018023"":8,""370210020001"":8,""370210018012"":8,""370210030011"":7,""370210032031"":6,""370210022052"":6,""370210030021"":6,""450450028141"":6,""370210019002"":6,""370210032032"":5,""370210021022"":5,""370210019001"":5,""370210023024"":4,""370210017001"":4,""120690302032"":4,""370210006002"":4,""370210022031"":4,""370210031044"":4,""370210031031"":4,""371150107001"":4,""370210007001"":4,""370210031042"":4,""370210031022"":4,""370210021021"":4,""370899313004"":4,""370210013001"":4,""370210027012"":4,""371119708003"":4,""370710312011"":4,""370210013002"":4,""370210025051"":4,""120310135033"":4,""371119707003"":4,""370210009003"":4,""370210030012"":4,""370210016003"":4,""370210020002"":4,""370210032021"":4,""120860054062"":4,""370210030025"":4,""370210026041"":4,""370210028041"":4,""370210023013"":4,""370210018011"":4,""370210025031"":4,""370210025032"":4,""370210030023"":4,""370210032051"":4,""370210032033"":4,""370210002001"":4,""370210032041"":4,""370210024022"":4,""370899316001"":4,""370210015001"":4}","{""37021003001"":19,""37021003204"":19,""37021003203"":14,""37021003002"":12,""37021002000"":11,""37021001900"":10,""37021001801"":10,""37021002102"":10,""37021001802"":10,""37021000200"":7,""37021002302"":7,""37021003201"":6,""37021000600"":6,""37021002402"":6,""37115010700"":5,""37021001300"":5,""37089930800"":4,""37089930502"":4,""37021003202"":4,""37087920200"":4,""37021003102"":4,""37021002205"":4,""37021003205"":4,""37021002701"":4,""37021000700"":4,""37021002203"":4,""37021001500"":4,""37021003103"":4,""37111970700"":4,""37021002504"":4,""37021000400"":4,""37119005609"":4,""37081012803"":4,""37021002505"":4,""37021001400"":4,""37089930900"":4}","{""370210018023"":11,""370210021022"":9,""370210032011"":8,""370210019002"":8,""370210018012"":8,""370210032031"":7,""370210030025"":7,""370210030013"":7,""370210030021"":6,""370210032043"":6,""370210032041"":5,""370210007001"":5,""370210031031"":5,""370210032021"":4,""370210006002"":4,""370210031022"":4,""370210030024"":4,""370710312011"":4,""120310135033"":4,""370210023021"":4,""370210016003"":4,""370210022031"":4,""370210023024"":4,""370210023011"":4,""130670305061"":4,""371119707003"":4,""370210020002"":4,""370210001001"":4,""371010415031"":4,""370210032042"":4,""370210030014"":4,""370210011002"":4,""370210009001"":4,""370210008002"":4,""120690302032"":4,""370210020001"":4,""370210014005"":4,""370210003001"":4,""370210031041"":4,""370210030012"":4,""370210032032"":4,""370210018021"":4,""370210022061"":4,""370899305021"":4,""371119708003"":4,""370210028041"":4,""370210021021"":4,""370210030022"":4}","{""US"":232}",9391.0,59.0,"{""<5"":5,""5-10"":45,""11-20"":50,""21-60"":310,""61-120"":303,""121-240"":62,"">240"":19}","{""The Home Depot"":6,""Ingles Markets"":5,""Walmart"":4,""Shell Oil"":3,""McDonald's"":3,""FleetPride"":2,""Starbucks"":2,""Lowe's"":2,""CVS"":2,""Target"":1,""BP"":1,""Olive Garden"":1,""Taco Bell"":1,""Whole Foods Market"":1,""KFC"":1,""A.C. Moore"":1,""AutoZone"":1,""Trader Joe's"":1,""ALDI"":1,""Cheddar's Scratch Kitchen"":1}","{""Walmart"":44,""Ingles Markets"":44,""McDonald's"":37,""Shell Oil"":37,""Starbucks"":31,""Chick-fil-A"":29,""The Home Depot"":29,""CVS"":27,""Lowe's"":26,""Target"":24,""Wendy's"":15,""Bojangles'"":15,""Dunkin'"":15,""BP"":15,""Walgreens"":15,""Zaxby's"":14,""Taco Bell"":12,""Sam's Club"":12,""Goodwill Industries"":12,""Exxon Mobil"":12}","[2,4,5,13,23,65,65,53,71,91,125,106,100,92,88,103,152,166,126,92,50,52,31,6]","{""Monday"":160,""Tuesday"":155,""Wednesday"":113,""Thursday"":105,""Friday"":97,""Saturday"":50,""Sunday"":114}","{""android"":128,""ios"":108}"
713,zzy-222@8fb-hhx-7wk,,Moffit Creath Cemetery,Moffit Creath Cemetery,Crockett,TX,75835,,,2019-04-01T00:00:00-05:00,2019-05-01T00:00:00-05:00,5,2,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0]",482259501004,{},"{""48401950700"":4,""48401950800"":4}",{},"{""US"":4}",,350.0,"{""<5"":0,""5-10"":0,""11-20"":0,""21-60"":0,""61-120"":0,""121-240"":1,"">240"":4}",{},"{""Walmart"":100,""Lowe's"":50,""Whataburger"":50,""Michaels Stores"":50,""Academy Sports + Outdoors"":50,""CrossFit"":50,""Panda Express"":50,""Valero Energy"":50,""McDonald's"":50,""Texas Roadhouse"":50,""AutoZone"":50,""Exxon Mobil"":50,""Shell Oil"":50}","[2,2,1,1,1,1,2,2,2,1,1,2,2,3,3,2,2,2,2,2,2,2,2,2]","{""Monday"":0,""Tuesday"":0,""Wednesday"":0,""Thursday"":0,""Friday"":3,""Saturday"":2,""Sunday"":0}","{""android"":0,""ios"":0}"
714,223-222@63c-rj6-vj9,,Certified Oil,1380 Greenwood Ave,Zanesville,OH,43701,SG_BRAND_7070df542b789bae,Certified Oil,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,38,26,"[1,2,2,2,2,0,1,0,2,2,1,3,1,0,3,1,1,0,2,0,0,0,1,2,0,5,0,0,2,2]",391199119003,"{""390599775002"":5,""391199123002"":4,""391199127002"":4,""391199111003"":4,""391199122001"":4,""391199120003"":4,""391199119001"":4,""391199119003"":4}","{""39119912000"":9,""39119912300"":5,""39119911900"":4,""39119911400"":4,""39119911000"":4,""39119912200"":4,""39119912600"":4,""39119912700"":4}","{""391199110004"":6,""391199111003"":4,""391199120003"":4,""420490115051"":4,""391199127003"":4,""391199119003"":4,""391199127002"":4}","{""US"":25}",5055.0,7.5,"{""<5"":1,""5-10"":25,""11-20"":4,""21-60"":5,""61-120"":1,""121-240"":1,"">240"":1}","{""McDonald's"":16,""Speedway"":14,""Dollar General"":14,""Shell Oil"":14,""Marathon"":11,""Sunoco"":11,""Family Dollar Stores"":11,""BP"":8,""Duchess"":8,""Par Mar Stores"":8,""Pinnacle Treatment Centers"":5,""Rite Aid"":5,""Bob Evans"":5,""Tractor Supply Co."":5,""Country Fair"":5,""Circle K Gas"":3,""IHOP"":3,""Walmart"":3,""Affordable Dentures"":3,""Target"":3}","{""Walmart"":62,""McDonald's"":62,""BP"":42,""Dollar General"":42,""Duchess"":42,""Taco Bell"":35,""Marathon"":35,""Speedway"":31,""Riesbeck's Food Markets"":31,""Dairy Queen"":31,""Sunoco"":31,""Northside Pharmacies"":27,""Bob Evans"":27,""Country Fair"":27,""Subway"":27,""Family Dollar Stores"":27,""Kroger"":23,""Lowe's"":23,""The Home Depot"":23,""Creno's Pizza"":23}","[0,2,1,0,0,1,2,3,2,9,9,7,1,2,3,3,3,2,1,0,0,2,1,0]","{""Monday"":6,""Tuesday"":8,""Wednesday"":7,""Thursday"":3,""Friday"":12,""Saturday"":1,""Sunday"":1}","{""android"":15,""ios"":11}"
715,zzw-222@628-rxp-qj9,,Best Caribbean Tour,2 Buck Ln,Marlboro,NJ,7746,,,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,3,3,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]",340258097011,"{""340155014041"":4}","{""34025809901"":4}",{},"{""US"":4}",,5.0,"{""<5"":0,""5-10"":3,""11-20"":0,""21-60"":0,""61-120"":0,""121-240"":0,"">240"":0}","{""Simon mall"":33,""Health Street"":33,""Go! Retail Group"":33,""Wawa"":33}","{""The Home Depot"":67,""Wendy's"":67,""Wawa"":67,""CVS"":67,""Sunoco"":67,""THE MAX Challenge"":33,""Walmart"":33,""Advance Auto Parts"":33,""Chili's Grill & Bar"":33,""La Rosa Chicken & Grill"":33,""Simon mall"":33,""BP"":33,""Old Navy"":33,""Domino's Pizza"":33,""Health Street"":33,""NAPA Auto Parts"":33,""Speedway"":33,""First Watch Restaurants"":33,""Chickie's & Pete's"":33,""Go! Retail Group"":33}","[0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0]","{""Monday"":2,""Tuesday"":0,""Wednesday"":0,""Thursday"":0,""Friday"":0,""Saturday"":1,""Sunday"":0}","{""android"":0,""ios"":0}"
716,zzw-224@63r-6cq-n5z,,Uptown Cafe,131 M St NE,Washington,DC,20002,,,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,833,240,"[28,42,42,37,29,5,8,42,44,47,40,31,6,3,32,44,36,35,21,4,1,29,43,45,37,28,8,2,33,31]",110010106002,"{""110010106002"":25,""110010049012"":6,""240338024043"":5,""240276066061"":4,""510131034025"":4,""510594615003"":4,""240317025001"":4,""240217510041"":4,""110010034002"":4,""240317017011"":4,""120990079103"":4,""110010099031"":4,""110010018032"":4,""110010033021"":4,""240037022041"":4,""240098610042"":4,""240317012012"":4,""110010095092"":4,""110010053012"":4,""240338022042"":4,""240037405003"":4,""110010098111"":4,""515102004031"":4,""510594617002"":4,""240338035193"":4,""110010110003"":4,""240338072001"":4,""240338005111"":4,""110010050012"":4,""515102018012"":4,""510594401002"":4,""540379726011"":4,""240338004111"":4,""261635501004"":4,""110010093014"":4,""110010102002"":4,""240037405002"":4,""515102016002"":4,""510131018011"":4,""510131034022"":4,""240430112014"":4,""240317007173"":4,""110010014012"":4,""511539014122"":4,""110010072002"":4,""110010025023"":4}","{""11001010600"":26,""24031701800"":5,""51059421002"":5,""24027606606"":4,""24031703209"":4,""24021751002"":4,""51059461601"":4,""51059450400"":4,""51107611015"":4,""37001021201"":4,""24033803519"":4,""11001002301"":4,""51013100200"":4,""11001001803"":4,""51510201203"":4,""51013101802"":4,""24033801216"":4,""51059480203"":4,""11001002502"":4,""24033801209"":4,""48113014134"":4,""11001002400"":4,""24003740500"":4,""11001008802"":4,""24031701415"":4,""11001003200"":4,""11001009301"":4,""11001008701"":4,""24031701407"":4,""24033805904"":4,""24031702500"":4,""24033803100"":4,""24031705200"":4,""11001002101"":4,""24033800707"":4,""11001008803"":4,""24033802106"":4,""51013101403"":4,""24033800408"":4,""12111381602"":4,""24031703212"":4}","{""110010106002"":63,""110010059001"":6,""240317007173"":4,""511076105043"":4,""110010091022"":4,""240317027003"":4,""110010053012"":4,""240338067113"":4,""481130141343"":4,""240338035193"":4,""240317025001"":4,""110010055003"":4,""240338050002"":4,""110010088042"":4,""510594210021"":4,""240317021014"":4,""551332033041"":4,""481576732002"":4,""110010053013"":4,""110010101001"":4,""110010102002"":4,""110010101002"":4,""240317014152"":4,""110010023011"":4,""240338012162"":4,""515102007011"":4,""240317015071"":4,""110010076052"":4,""511770201141"":4,""510594615003"":4}","{""US"":216}",11295.0,145.0,"{""<5"":17,""5-10"":97,""11-20"":72,""21-60"":97,""61-120"":95,""121-240"":137,"">240"":318}","{""Starbucks"":4,""Harris Teeter"":3,""Subway"":3,""Dunkin'"":2,""Potbelly Sandwich Works"":2,""REI"":2,""McDonald's"":2,""Goodwill Industries"":2,""Chipotle Mexican Grill"":1,""Exxon Mobil"":1,""7-Eleven"":1,""Wawa"":1,""Giant Food"":1,""Hilton Garden Inn"":1,""CVS"":1,""Target"":1,""Domino's Pizza"":1,""Chopt Creative Salad"":1,""Music & Arts"":1,""Moe's Southwest Grill"":1}","{""Starbucks"":33,""McDonald's"":29,""Harris Teeter"":28,""Subway"":25,""Dunkin'"":23,""Walmart"":21,""Exxon Mobil"":21,""7-Eleven"":21,""Chipotle Mexican Grill"":17,""CVS"":17,""Target"":15,""Shell Oil"":15,""Potbelly Sandwich Works"":12,""Giant Food"":12,""Chick-fil-A"":11,""REI"":11,""Simon mall"":10,""BP"":10,""Wawa"":10,""Peet's Coffee and Tea"":10}","[15,18,17,26,34,64,111,180,268,364,402,403,408,388,349,313,242,138,67,24,8,16,14,14]","{""Monday"":164,""Tuesday"":204,""Wednesday"":170,""Thursday"":149,""Friday"":109,""Saturday"":23,""Sunday"":14}","{""android"":98,""ios"":139}"
717,225-222@8fc-44w-vs5,zzw-222@8fc-44w-vs5,Panola County Registration Titling,110 S Sycamore St Ste 211,Carthage,TX,75633,,,2019-04-01T00:00:00-05:00,2019-05-01T00:00:00-05:00,125,64,"[3,1,3,5,5,0,0,6,2,2,4,5,2,1,5,7,4,5,1,0,0,4,7,10,9,8,2,7,8,9]",483659504006,"{""483659504004"":7,""483659501004"":6,""483659504001"":5,""483659504002"":4,""483659504006"":4,""484199503003"":4,""480850303041"":4,""051219603012"":4,""481130100001"":4,""480370114021"":4,""481130141155"":4,""483659503003"":4,""483659504005"":4}","{""48365950400"":12,""48365950100"":6,""48203020200"":4,""48419950300"":4,""22015011107"":4,""48365950600"":4,""48365950200"":4}","{""483659504006"":6,""483659503003"":4,""051399510002"":4,""482030203012"":4,""483659504003"":4}","{""US"":48}",27782.0,64.0,"{""<5"":2,""5-10"":22,""11-20"":10,""21-60"":26,""61-120"":29,""121-240"":16,"">240"":20}","{""Walmart"":7,""United States Postal Service (USPS)"":5,""Exxon Mobil"":5,""McDonald's"":3,""Sonic"":2,""Chevrolet"":2,""Cadillac"":2,""Taco Bell"":2,""Buick"":2,""GMC (General Motors Company)"":2,""Valero Energy"":2,""Tractor Supply Co."":2,""Dollar Tree"":2,""Goodwill Industries"":1,""Lowe's"":1,""Whataburger"":1,""Academy Sports + Outdoors"":1,""Ford Motor Company"":1,""Denny's"":1,""Texas Farm Bureau Insurance"":1}","{""Walmart"":47,""Sonic"":28,""McDonald's"":28,""Exxon Mobil"":27,""Whataburger"":25,""Family Dollar Stores"":22,""Taco Bell"":20,""Dairy Queen"":20,""Dollar Tree"":19,""Valero Energy"":17,""Lowe's"":14,""H-E-B"":14,""Murphy USA"":13,""United States Postal Service (USPS)"":13,""Chicken Express"":13,""Shell Oil"":13,""Dollar General"":11,""Little Caesars"":9,""ConocoPhillips"":9,""Burger King"":9}","[10,10,10,10,10,13,16,30,32,27,27,24,22,23,23,24,21,18,14,13,19,20,14,11]","{""Monday"":26,""Tuesday"":26,""Wednesday"":19,""Thursday"":23,""Friday"":19,""Saturday"":4,""Sunday"":8}","{""android"":34,""ios"":29}"
718,222-222@5z4-rkd-d7q,,Safariland,3120 E Mission Blvd,Ontario,CA,91761,,,2019-04-01T00:00:00-07:00,2019-05-01T00:00:00-07:00,587,92,"[22,30,27,19,19,14,3,27,25,15,12,14,11,1,26,28,32,20,22,13,6,34,33,32,15,25,15,5,19,23]",60710127001,"{""060375361021"":6,""410470102011"":4,""060710033023"":4,""060374024041"":4,""060372372012"":4,""060710019053"":4,""060710041031"":4,""450450026081"":4,""120310143324"":4,""060650425162"":4,""060710066041"":4,""060710036061"":4,""060710020342"":4,""060710127001"":4,""060710091183"":4,""060710032001"":4,""060375513003"":4,""060650418032"":4,""060710010011"":4,""060650402042"":4,""060710032005"":4,""060710001174"":4,""060710097121"":4,""060374806005"":4}","{""06059075703"":8,""06071000117"":4,""06059087902"":4,""06037502602"":4,""06071010014"":4,""06059063902"":4,""06065030503"":4,""06059052427"":4,""06071001905"":4,""06037402404"":4,""06071003200"":4,""06065040404"":4,""06037536102"":4,""06071003606"":4,""06071003302"":4,""06065042508"":4,""06071001001"":4}","{""060710127001"":12,""060710036072"":5,""060710019054"":4,""060650426201"":4,""060710010011"":4,""050070213104"":4,""060374806005"":4,""180594110003"":4,""060590524271"":4,""060710032001"":4,""060650305032"":4,""060710032005"":4,""060710040032"":4}","{""US"":86}",23110.0,138.0,"{""<5"":4,""5-10"":55,""11-20"":61,""21-60"":93,""61-120"":66,""121-240"":70,"">240"":238}","{""Farmer Boys"":5,""LA Fitness"":5,""TravelCenters of America"":5,""Shell Oil"":4,""Walmart"":3,""El Super"":3,""ARCO"":3,""7-Eleven"":3,""dd's DISCOUNTS"":3,""T.J. Maxx"":3,""CVS"":3,""Crunch"":2,""Del Taco"":2,""McDonald's"":2,""Planet Fitness"":2,""Green Burrito"":2,""Jack in the Box"":2,""Round Table Pizza"":2,""Taco Bell"":1,""Honda"":1}","{""ARCO"":37,""Walmart"":32,""Starbucks"":25,""McDonald's"":25,""Shell Oil"":25,""Del Taco"":24,""Farmer Boys"":23,""7-Eleven"":22,""Jack in the Box"":22,""Chevron"":21,""Subway"":21,""Target"":20,""Taco Bell"":20,""Chevron Extra Mile"":20,""CVS"":16,""76"":15,""Denny's"":14,""El Super"":13,""Dollar Tree"":12,""The Home Depot"":11}","[44,42,37,34,95,102,101,138,195,235,245,252,252,233,182,155,122,28,33,26,20,26,26,35]","{""Monday"":128,""Tuesday"":139,""Wednesday"":106,""Thursday"":66,""Friday"":80,""Saturday"":53,""Sunday"":15}","{""android"":55,""ios"":38}"
719,zzw-222@628-bvp-7wk,,ABE Towing & Recovery,1211 N Quebec St,Allentown,PA,18109,,,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,54,18,"[0,1,1,1,9,1,2,0,4,1,0,2,0,1,3,3,1,3,1,0,0,2,4,1,4,0,3,0,2,4]",420770001012,"{""420950169022"":5,""540219678003"":4,""420770019001"":4,""420293018001"":4,""420950105003"":4}","{""42077006302"":4,""42077002301"":4,""42077001900"":4}","{""420950177041"":4,""420950169022"":4,""420770063021"":4,""420293018001"":4,""420893014023"":4}","{""US"":15}",38335.0,23.0,"{""<5"":0,""5-10"":11,""11-20"":8,""21-60"":25,""61-120"":6,""121-240"":1,"">240"":3}","{""Exxon Mobil"":33,""Wawa"":20,""Top Star Express"":9,""Sunoco"":7,""Soldier Fit"":7,""CVS"":4,""Quarles Fleet Fueling"":4,""Hallmark Cards"":2,""Walmart"":2,""Target"":2,""Domino's Pizza"":2,""Taco Bell"":2,""International Trucks"":2,""Dollar General"":2,""Amazon Distribution"":2,""Love's Travel Stops and Country Stores"":2,""Pilot Flying J"":2,""Johnson Controls"":2,""Sherwin-Williams"":2,""McDonald's"":2}","{""Wawa"":39,""Shell Oil"":39,""Walmart"":33,""Sunoco"":33,""Exxon Mobil"":33,""McDonald's"":28,""Lowe's"":22,""Love's Travel Stops and Country Stores"":22,""Pilot Flying J"":22,""CVS"":22,""AutoZone"":22,""International Trucks"":17,""The Home Depot"":17,""Americold Logistics"":17,""Dollar General"":17,""Wendy's"":17,""Mobil"":17,""Turkey Hill"":17,""TravelCenters of America"":17,""Subway"":17}","[3,2,2,3,5,15,20,10,9,8,7,3,6,4,4,1,1,1,2,0,2,2,2,3]","{""Monday"":7,""Tuesday"":16,""Wednesday"":4,""Thursday"":8,""Friday"":12,""Saturday"":4,""Sunday"":3}","{""android"":13,""ios"":4}"
720,223-222@5w9-hmr-33q,,The Stuffed Olive,404 S Eagle Rd,Eagle,ID,83616,,,2019-04-01T00:00:00-06:00,2019-05-01T00:00:00-06:00,158,116,"[6,4,7,7,15,1,0,2,13,4,8,9,4,0,11,4,7,6,7,2,0,9,8,6,8,4,1,0,2,3]",160010102253,"{""160010102211"":11,""160010102251"":8,""160010102013"":7,""160010101001"":6,""160010102212"":5,""160010103312"":5,""160010103311"":4,""160010102012"":4,""160010103354"":4,""160010102252"":4,""530330301006"":4,""160270211002"":4,""060133211032"":4,""160010024121"":4,""160010105031"":4,""160739501011"":4,""160270219032"":4,""160010102011"":4,""160010103351"":4,""160010003042"":4,""160010102232"":4,""160459603004"":4,""160010104014"":4}","{""16001010201"":18,""16001010221"":13,""16001010225"":12,""16001010331"":9,""16001010100"":6,""16001002412"":6,""16001010332"":5,""16027021901"":5,""16027021903"":5,""16001010335"":4,""16001010401"":4,""16001010224"":4,""16085970300"":4,""16027021800"":4,""16027022400"":4,""16083000700"":4,""16073950101"":4,""16001010313"":4,""16001010333"":4,""06013321103"":4}","{""160010102211"":13,""160010102013"":11,""160010102253"":8,""160010102232"":5,""160010103133"":4,""160010007013"":4,""160010102212"":4,""160270219032"":4,""160010102012"":4,""160010103313"":4,""160270205031"":4,""160010018002"":4,""410459702004"":4,""160010104014"":4,""160270223001"":4,""160010102251"":4,""160010102252"":4,""160010103312"":4,""160010105011"":4,""160010024121"":4,""160010103334"":4}","{""US"":114}",6354.0,48.0,"{""<5"":2,""5-10"":21,""11-20"":11,""21-60"":61,""61-120"":33,""121-240"":21,"">240"":9}","{""Starbucks"":7,""The Home Depot"":6,""Walmart"":6,""McDonald's"":4,""Sinclair Oil"":4,""Cinnabon"":3,""Albertsons"":3,""Body Renew"":3,""Crunch"":2,""Fred Meyer"":2,""Orangetheory Fitness"":2,""D&B Supply"":2,""Shell Oil"":2,""Anytime Fitness"":1,""Target"":1,""Green Burrito"":1,""Chevron"":1,""Taco Bell"":1,""Lowe's"":1,""Hobby Lobby Stores"":1}","{""Walmart"":55,""Starbucks"":46,""Chevron"":43,""Albertsons"":36,""McDonald's"":35,""Sinclair Oil"":33,""Costco"":33,""WinCo Foods"":31,""The Home Depot"":30,""Target"":28,""Shell Oil"":28,""Walgreens"":22,""Subway"":22,""Orangetheory Fitness"":19,""Lowe's"":17,""Petco"":16,""Jacksons Food Stores"":16,""Taco Bell"":15,""T.J. Maxx"":15,""Fred Meyer Jewelers"":15}","[1,0,0,1,1,3,5,7,14,22,23,27,42,44,36,28,23,19,25,19,7,1,1,2]","{""Monday"":30,""Tuesday"":32,""Wednesday"":24,""Thursday"":29,""Friday"":35,""Saturday"":8,""Sunday"":0}","{""android"":65,""ios"":52}"
